,created_at,hashtags,lang,location,locationBis,positivity,text
8452,2018-06-27 19:49:14,['SERBRA'],fr,,,1,"#SERBRA je regarde Neymar et je me rend compte que pendant ses entraînements de foot, mon petit frère s'entraîne à… https://t.co/nCWS8NcnZM"
8453,2018-06-27 19:49:15,"['SERBRA', 'SRBBRA']",en,"Norfolk, UK",USA,0,"RT @utkrsh4: Don't touch Neymar

#SERBRA #SRBBRA https://t.co/niX7f8k7gO"
8454,2018-06-27 19:49:16,"['Copa2018', 'SERBRA']",es,"Rio de Janeiro, Brasil",,0,"RT @BrGuedes: Brasil vs México!

#Copa2018 #SERBRA https://t.co/n4S8rTf3Dp"
8455,2018-06-27 19:49:16,['SERBRA'],pt,"Recife, Brasil",BRA,0,O hexa vem demais..Tá quase aqui #SERBRA
8456,2018-06-27 19:49:17,['serbra'],en,"Dortmund, Germany",DEU,-1,Neymar is a fucking hateful prick #serbra
8457,2018-06-27 19:49:19,['SERBRA'],en,Belgium,BEL,0,Double goal #SERBRA
8458,2018-06-27 19:49:20,[],pt,Brazil,BRA,0,RT @vitorbirner: Neymar com futebol mais solidário que nas rodadas anteriores. Foi mais discreto e construtivo. Merece elogios pela atuação…
8459,2018-06-27 19:49:21,"['copa2018', 'bra', 'prepara', 'BRAxSER', 'SERBRA']",pt,Pr,,0,"RT @2018hexa: ALEMANHA ELIMINADA POR 2x0
BRASIL VENCENDO POR 2x0 

#copa2018 #bra #prepara #BRAxSER #SERBRA https://t.co/Uc9fdDHeKZ"
8460,2018-06-27 19:49:22,['SERBRA'],es,"Medellín, Colombia",COL,0,Alguien sabe si María Fernanda Cabal también está en contra de Yugoslavia? #SERBRA
8461,2018-06-27 19:49:24,"['WorldCupRussia2018', 'SERBRA']",en,Poole,GBR,0,Brasil tackling you is akin to distraction theft 😃#WorldCupRussia2018 #SERBRA
8462,2018-06-27 19:49:24,"['Serbia', 'Brazil', 'BRASER', 'SRBBRA', 'SERBRA', 'Brazil', 'WorldCup', 'FifaWorldCup2018']",en,Jamnagar Reliance Greens,,0,"RT @SirJadejaaaa: From Where I See, #Serbia Has Already Won Over #Brazil. 🙃😂😎

 #BRASER #SRBBRA #SERBRA #Brazil #WorldCup #FifaWorldCup2018…"
8463,2018-06-27 19:49:26,"['copa2018', 'bra', 'prepara', 'BRAxSER', 'SERBRA']",pt,"Japaratuba, Brasil",,0,"RT @2018hexa: ALEMANHA ELIMINADA POR 2x0
BRASIL VENCENDO POR 2x0 

#copa2018 #bra #prepara #BRAxSER #SERBRA https://t.co/Uc9fdDHeKZ"
8464,2018-06-27 19:49:27,"['SERBRA', 'SRBBRA']",en,South Africa,ZAF,0,"RT @utkrsh4: Don't touch Neymar

#SERBRA #SRBBRA https://t.co/niX7f8k7gO"
8465,2018-06-27 19:49:27,['SERBRA'],en,Belgium,BEL,-1,"RT @StationschefBMO: Neymar practicing before the game
#SERBRA https://t.co/aqZhyAmGcY"
8466,2018-06-27 19:49:28,"['SERBRA', 'RTESoccer']",en,,,1,Mitrovic is just not very good. Just a big lump. Hasn't got much more going for him #SERBRA #RTESoccer
8467,2018-06-27 19:49:29,"['copa2018', 'bra', 'prepara', 'BRAxSER', 'SERBRA']",pt,"Brasília, Brasil",BRA,0,"RT @2018hexa: ALEMANHA ELIMINADA POR 2x0
BRASIL VENCENDO POR 2x0 

#copa2018 #bra #prepara #BRAxSER #SERBRA https://t.co/Uc9fdDHeKZ"
8468,2018-06-27 19:49:29,[],en,,,-1,He’s hitting the target at least https://t.co/fXN8q8z8yK
8469,2018-06-27 19:49:33,"['copa2018', 'bra', 'prepara', 'BRAxSER', 'SERBRA']",pt,"Minas Gerais, Brasil",,0,"RT @2018hexa: ALEMANHA ELIMINADA POR 2x0
BRASIL VENCENDO POR 2x0 

#copa2018 #bra #prepara #BRAxSER #SERBRA https://t.co/Uc9fdDHeKZ"
8470,2018-06-27 19:49:33,"['BRA', 'SERBRA']",fr,,,0,"RT @PSG_inside: #BRA
🇷🇸0⃣🆚2⃣🇧🇷 #SERBRA
⚽ 68' 

Ohhh le but 100% Parisien 💪 Coup de tête surpuissant de Thiago Silva sur un corner de @neyma…"
8471,2018-06-27 19:49:33,"['copa2018', 'bra', 'prepara', 'BRAxSER', 'SERBRA']",pt,,,0,"RT @2018hexa: ALEMANHA ELIMINADA POR 2x0
BRASIL VENCENDO POR 2x0 

#copa2018 #bra #prepara #BRAxSER #SERBRA https://t.co/Uc9fdDHeKZ"
8472,2018-06-27 19:49:35,"['copa2018', 'bra', 'prepara', 'BRAxSER', 'SERBRA']",pt,"Itapira, Brasil",BRA,0,"RT @2018hexa: ALEMANHA ELIMINADA POR 2x0
BRASIL VENCENDO POR 2x0 

#copa2018 #bra #prepara #BRAxSER #SERBRA https://t.co/Uc9fdDHeKZ"
8473,2018-06-27 19:49:35,"['SERBRA', 'WorldCup']",en,Brasil - Goiânia,BRA,0,"RT @ChelseaFC: A place in the knock-out stages at stake...

Next up, it's @willianborges88's Brazil v Serbia! #SERBRA #WorldCup https://t.c…"
8474,2018-06-27 19:49:36,"['SERBRA', 'SRBBRA']",en,Norge,,0,"RT @utkrsh4: Don't touch Neymar

#SERBRA #SRBBRA https://t.co/niX7f8k7gO"
8475,2018-06-27 19:49:37,[],pt,,,0,RT @vitorbirner: Neymar com futebol mais solidário que nas rodadas anteriores. Foi mais discreto e construtivo. Merece elogios pela atuação…
8476,2018-06-27 19:49:37,"['Neymar', 'SERBRA', 'bbcWorldCup2018', 'bbcworldcup']",en,makassar,,-1,RT @JBPinkLady: Secret footage of Neymar warming up is leaked! #Neymar #SERBRA #bbcWorldCup2018 #bbcworldcup https://t.co/5HUghb8nbO
8477,2018-06-27 19:49:37,[],fr,93,,1,RT @Ultimate_Ceddo: Daniel Bravo toujours... maintenant Renato Augusto joue au Japon... Bon ben je vais finir le match sur TF1. Ils font de…
8478,2018-06-27 19:49:38,"['SERBRA', 'FUCKTITE']",en,,,0,"How jesus starts over firmino is MADNESS
#SERBRA 
#FUCKTITE"
8479,2018-06-27 19:49:38,"['copa2018', 'bra', 'prepara', 'BRAxSER', 'SERBRA']",pt,,,0,"RT @2018hexa: ALEMANHA ELIMINADA POR 2x0
BRASIL VENCENDO POR 2x0 

#copa2018 #bra #prepara #BRAxSER #SERBRA https://t.co/Uc9fdDHeKZ"
8480,2018-06-27 19:49:39,"['Serbia', 'Brazil', 'BRASER', 'SRBBRA', 'SERBRA', 'Brazil', 'WorldCup', 'FifaWorldCup2018']",en,#Slovenia,SVN,0,"RT @SirJadejaaaa: From Where I See, #Serbia Has Already Won Over #Brazil. 🙃😂😎

 #BRASER #SRBBRA #SERBRA #Brazil #WorldCup #FifaWorldCup2018…"
8481,2018-06-27 19:49:40,"['copa2018', 'bra', 'prepara', 'BRAxSER', 'SERBRA']",pt,,,0,"RT @2018hexa: ALEMANHA ELIMINADA POR 2x0
BRASIL VENCENDO POR 2x0 

#copa2018 #bra #prepara #BRAxSER #SERBRA https://t.co/Uc9fdDHeKZ"
8482,2018-06-27 19:49:42,['SERBRA'],en,Ka-Bungeni,,1,"RT @Motsi_ZA: I just saw our flag🇿🇦 in the #SERBRA 

blow that vuvuzela loud fellow South Africa"
8483,2018-06-27 19:49:44,"['BRA', 'SERBRA']",fr,"Paris, France",FRA,0,"RT @PSG_inside: #BRA
🇷🇸0⃣🆚2⃣🇧🇷 #SERBRA
⚽ 68' 

Ohhh le but 100% Parisien 💪 Coup de tête surpuissant de Thiago Silva sur un corner de @neyma…"
8484,2018-06-27 19:49:45,['SERBRA'],pt,Brasil,,0,Coutinho e Tiago Silva para mim foram os melhores no jogo. #SERBRA
8485,2018-06-27 19:49:47,[],fr,"Amiens, France",FRA,0,"RT @Arrowgance_: Fun fact, c’est pas la première fois qu’elle se fait déboîter quelque chose à cause de son frère https://t.co/dWs3s2Noi3"
8486,2018-06-27 19:49:48,['SERBRA'],fr,"Ile-de-France, France",FRA,0,RT @Teddy75_G: Le but de Thiago Silva sur un centre de Neymar !!!! Un but 100% PSG !😎😎 #SERBRA https://t.co/4BhxwP7Nf2
8487,2018-06-27 19:49:49,"['Serbia', 'Brazil', 'BRASER', 'SRBBRA', 'SERBRA', 'Brazil', 'WorldCup', 'FifaWorldCup2018']",en,India,IND,0,"RT @SirJadejaaaa: From Where I See, #Serbia Has Already Won Over #Brazil. 🙃😂😎

 #BRASER #SRBBRA #SERBRA #Brazil #WorldCup #FifaWorldCup2018…"
8488,2018-06-27 19:49:50,['SERBRA'],en,the netherlands,,-1,#SERBRA hope Mexico will kill Brasil next round https://t.co/xOciiPi3hg
8489,2018-06-27 19:49:50,"['copa2018', 'bra', 'prepara', 'BRAxSER', 'SERBRA']",pt,BrasilHope,,0,"RT @2018hexa: ALEMANHA ELIMINADA POR 2x0
BRASIL VENCENDO POR 2x0 

#copa2018 #bra #prepara #BRAxSER #SERBRA https://t.co/Uc9fdDHeKZ"
8490,2018-06-27 19:49:51,"['bbcworldcup', 'itvworldcup', 'SERBRA']",en,Portsmouth,USA,0,Yo Germany. Up yours! #bbcworldcup #itvworldcup #SERBRA https://t.co/AThHzQqtEL
8491,2018-06-27 19:49:52,"['BRA', 'SERBRA']",en,somewhere,,0,"RT @PSG_English: #BRA
🇷🇸🆚🇧🇷 #SERBRA

PSG all over this goal, with @neymarjr serving the corner kick and @tsilva3 heading it home!!! 

#PSGW…"
8492,2018-06-27 19:49:53,"['copa2018', 'bra', 'prepara', 'BRAxSER', 'SERBRA']",pt,"Goiânia, Brasil",BRA,0,"RT @2018hexa: ALEMANHA ELIMINADA POR 2x0
BRASIL VENCENDO POR 2x0 

#copa2018 #bra #prepara #BRAxSER #SERBRA https://t.co/Uc9fdDHeKZ"
8493,2018-06-27 19:49:53,"['Copa2018', 'SERBRA']",es,,,0,"RT @BrGuedes: Brasil vs México!

#Copa2018 #SERBRA https://t.co/n4S8rTf3Dp"
8494,2018-06-27 19:49:54,"['copa2018', 'bra', 'prepara', 'BRAxSER', 'SERBRA']",pt,"São Paulo, Brasil",BRA,0,"RT @2018hexa: ALEMANHA ELIMINADA POR 2x0
BRASIL VENCENDO POR 2x0 

#copa2018 #bra #prepara #BRAxSER #SERBRA https://t.co/Uc9fdDHeKZ"
8495,2018-06-27 19:49:56,['SERBRA'],fr,"Bordeaux, France",FRA,0,RT @FootWag: La soeur de Neymar sera bien là pour #SERBRA malgré sa blessure... Elle s'est deboîté l'épaule sur le but de son frère face au…
8496,2018-06-27 19:49:56,"['BRA', 'SERBRA']",fr,,,0,"RT @PSG_inside: #BRA
🇷🇸0⃣🆚2⃣🇧🇷 #SERBRA
⚽ 68' 

Ohhh le but 100% Parisien 💪 Coup de tête surpuissant de Thiago Silva sur un corner de @neyma…"
8497,2018-06-27 19:49:56,[],fr,"Nice, France",FRA,0,"RT @Arrowgance_: Fun fact, c’est pas la première fois qu’elle se fait déboîter quelque chose à cause de son frère https://t.co/dWs3s2Noi3"
8498,2018-06-27 19:50:00,"['BRA', 'SERBRA']",fr,"Kobe, Japan",JPN,0,"RT @PSG_inside: #BRA
🇷🇸0⃣🆚2⃣🇧🇷 #SERBRA
⚽ 68' 

Ohhh le but 100% Parisien 💪 Coup de tête surpuissant de Thiago Silva sur un corner de @neyma…"
8499,2018-06-27 19:50:00,[],en,India,IND,0,RT @NotAfangirll_: What if this happens in Indian stadiums 😂🙈 https://t.co/7mrY8uQBa8
8500,2018-06-27 19:50:00,"['SERBRA', 'SERBRE', 'FifaWorldCup2018']",fr,"Łódź, Polska",,1,RT @team_valoche: On en sait plus sur la roulade de @neymarjr face à la Serbie  ! 🤟@martinfkde #SERBRA #SERBRE #FifaWorldCup2018 ⚽️ https:/…
8501,2018-06-27 19:50:01,['SERBRA'],en,"Stockholm, Sverige",SWE,1,gg #SERBRA i love you but brazil is on a different level
8502,2018-06-27 19:50:01,[],pt,Brasil,,0,RT @vitorbirner: Neymar com futebol mais solidário que nas rodadas anteriores. Foi mais discreto e construtivo. Merece elogios pela atuação…
8503,2018-06-27 19:50:01,"['rofl', 'SERBRA']",en,Nederland,USA,1,#rofl during #SERBRA https://t.co/e6JxQkuuks
8504,2018-06-27 19:50:03,"['copa2018', 'bra', 'prepara', 'BRAxSER', 'SERBRA']",pt,"Criciúma, SC",BRA,0,"RT @2018hexa: ALEMANHA ELIMINADA POR 2x0
BRASIL VENCENDO POR 2x0 

#copa2018 #bra #prepara #BRAxSER #SERBRA https://t.co/Uc9fdDHeKZ"
8505,2018-06-27 19:50:03,"['Brazilians', 'WorldCup', 'BRA', 'SERBRA']",en,Toronto,CAN,1,"At one point the #Brazilians passed the ball so many times that their fans got tired of saying OLE! 😂

#WorldCup #BRA #SERBRA"
8506,2018-06-27 19:50:04,['SERBRA'],pt,Gotham City,,0,Gabriel Jesus mais perdido que cebola em salada de frutas. Errou praticamente tudo que tentou. #SERBRA
8507,2018-06-27 19:50:04,[],en,Jangalala,,-1,Jesus is not interested😂😂😂 https://t.co/whpfinANF8
8508,2018-06-27 19:50:04,"['copa2018', 'bra', 'prepara', 'BRAxSER', 'SERBRA']",pt,,,0,"RT @2018hexa: ALEMANHA ELIMINADA POR 2x0
BRASIL VENCENDO POR 2x0 

#copa2018 #bra #prepara #BRAxSER #SERBRA https://t.co/Uc9fdDHeKZ"
8509,2018-06-27 19:50:04,['SERBRA'],en,Serbia / Abuja / Kaduna✈️🎀📍,NGA,-1,"RT @ClintonViceB: Mitrovic is a completely useless striker #SERBRA 

Don't know who is more useless between him &amp; Ighalo"
8510,2018-06-27 19:50:05,[],pt,"Manaus, Brazil",BRA,0,RT @vitorbirner: Neymar com futebol mais solidário que nas rodadas anteriores. Foi mais discreto e construtivo. Merece elogios pela atuação…
8511,2018-06-27 19:50:05,"['BRA', 'SERBRA']",fr,,,0,"RT @PSG_inside: #BRA
🇷🇸0⃣🆚2⃣🇧🇷 #SERBRA
⚽ 68' 

Ohhh le but 100% Parisien 💪 Coup de tête surpuissant de Thiago Silva sur un corner de @neyma…"
8512,2018-06-27 19:50:05,"['Brazil', 'WorldCup2018', 'SERBRA']",en,,,1,i don't know why i hated brazil before but now they are becoming my favorite... #Brazil #WorldCup2018 #SERBRA
8513,2018-06-27 19:50:06,['SERBRA'],en,Check my likes🚶🏼,,1,Willian be playing like someone on drugs. Mans never tired #SERBRA
8514,2018-06-27 19:50:06,[],fr,France,FRA,1,Tu perds 2-0 et ton attaquant de pointe fait n'importe quoi. En quoi c'est intelligent d'attendre la 89ème minute p… https://t.co/xw2zkbGd9p
8515,2018-06-27 19:50:07,[],en,somewhere else,,0,hail to the captain!! https://t.co/uHAqfiIQb4
8516,2018-06-27 19:50:07,"['SERBRA', 'WorldCup']",it,,,0,"S.W.E.E.T ⚡️
#SERBRA #WorldCup https://t.co/y2OiTiyCxG"
8517,2018-06-27 19:50:07,['SERBRA'],pt,"Blois, France",FRA,0,RT @Histoire_du_PSG: GOOOOOOAAAALLLL THIAGO SILVAAAAAA!!! 2-0!! #SERBRA https://t.co/IdwFfDIEVD
8518,2018-06-27 19:50:08,"['SERBRA', 'Copa2018']",pt,,,0,Neymar tentando dar lençól no goleiro de 3m de altura #SERBRA #Copa2018 https://t.co/jsnWrQutPT
8519,2018-06-27 19:50:08,"['copa2018', 'bra', 'prepara', 'BRAxSER', 'SERBRA']",pt,"Santa Catarina, Brasil",MEX,0,"RT @2018hexa: ALEMANHA ELIMINADA POR 2x0
BRASIL VENCENDO POR 2x0 

#copa2018 #bra #prepara #BRAxSER #SERBRA https://t.co/Uc9fdDHeKZ"
8520,2018-06-27 19:50:12,"['BRA', 'SERBRA']",fr,"Metz, France",FRA,0,"RT @PSG_inside: #BRA
🇷🇸0⃣🆚2⃣🇧🇷 #SERBRA
⚽ 68' 

Ohhh le but 100% Parisien 💪 Coup de tête surpuissant de Thiago Silva sur un corner de @neyma…"
8521,2018-06-27 19:50:13,"['BRAZIL', 'SWITZERLAND', 'SERBIA', 'COSTARICA', 'LALATE', 'BREAKINGNEWS', 'Serbia', 'Brazil']",en,Established October 2007,,0,"- #BRAZIL #SWITZERLAND ADVANCE!
- #SERBIA #COSTARICA ELIMINATED!

⚽️ #LALATE ⚽️ #BREAKINGNEWS
#Serbia vs #Brazil 0-… https://t.co/oaThak455K"
8522,2018-06-27 19:50:14,['SERBRA'],pt,Rio de Janeiro,,0,"Galvão Bueno chamou Malhação  de armação.

#SERBRA"
8523,2018-06-27 19:50:14,"['copa2018', 'bra', 'prepara', 'BRAxSER', 'SERBRA']",pt,,,0,"RT @2018hexa: ALEMANHA ELIMINADA POR 2x0
BRASIL VENCENDO POR 2x0 

#copa2018 #bra #prepara #BRAxSER #SERBRA https://t.co/Uc9fdDHeKZ"
8524,2018-06-27 19:50:15,"['Serbia', 'Brazil', 'BRASER', 'SRBBRA', 'SERBRA', 'Brazil', 'WorldCup', 'FifaWorldCup2018']",en,"Mumbai, India",IND,0,"RT @SirJadejaaaa: From Where I See, #Serbia Has Already Won Over #Brazil. 🙃😂😎

 #BRASER #SRBBRA #SERBRA #Brazil #WorldCup #FifaWorldCup2018…"
8525,2018-06-27 19:50:15,"['Rusia2018', 'SUICRC', 'SERBRA']",es,,,0,"RT @SintoniaDeport: #Rusia2018

@juanreynaloa nos da la previa del grupo e.

¿Qué equipos estarán en la siguiente ronda? 
#SUICRC 
#SERBRA…"
8526,2018-06-27 19:50:15,"['NeymarJR', 'SERBRE', 'SERBRA']",fr,"Courbevoie, France",FRA,0,RT @julienibos: Je viens de croiser #NeymarJR sur le périph. Je confirme : il roule toujours. #SERBRE #SERBRA https://t.co/JkwyZQyDYp
8527,2018-06-27 19:50:16,"['serbia', 'SERBRA']",en,"Wiltshire,eng",,1,"Fair play to Serbia, deserve massive credit... playing on till the very end when all is lost... great effort 👏🏾 #serbia #SERBRA"
8528,2018-06-27 19:50:17,['SERBRA'],es,"Medellín, Colombia",COL,0,Alguien sabe si @MariaFdaCabal también está en contra de Yugoslavia? #SERBRA
8529,2018-06-27 19:50:18,[],pt,Brasil-Ituiutaba/Minas Gerais,,0,RT @vitorbirner: Neymar com futebol mais solidário que nas rodadas anteriores. Foi mais discreto e construtivo. Merece elogios pela atuação…
8530,2018-06-27 19:50:20,['SERBRA'],en,Amsterdam ɹәʌoɔɹәpun,USA,1,The Serbians love backheeling the ball more than actually scoring a goal. #SERBRA
8531,2018-06-27 19:50:21,['SERBRA'],pt,"Cuiabá, Mato Grosso",BRA,0,RT @JulianaVSilva: Coutinho e Tiago Silva para mim foram os melhores no jogo. #SERBRA
8532,2018-06-27 19:50:21,[],fr,,,0,PTDR 😂 https://t.co/Pybkz8R5dL
8533,2018-06-27 19:50:22,"['SERBRE', 'SerbiaBrasile', 'SERBRA']",fr,,,-1,Thiago Silva devait être remplaçant.. au final Marquinhos va regarder la coupe du monde du banc de touche ! #SERBRE #SerbiaBrasile #SERBRA
8534,2018-06-27 19:50:22,['SERBRA'],en,"Kaduna, Nigeria",NGA,-1,"RT @ClintonViceB: Mitrovic is a completely useless striker #SERBRA 

Don't know who is more useless between him &amp; Ighalo"
8535,2018-06-27 19:50:22,"['BRAxSER', 'SERBRA', 'bra']",pt,,,0,"RT @memmesbr: Estou aqui me preparando para o hepta pq O HEXA JÁ É REALIDADE

#BRAxSER #SERBRA #bra https://t.co/qk1XEnMDkb"
8536,2018-06-27 19:50:24,"['BRA', 'SRB', 'SRBbra', 'SERbra']",en,The Netherlands,,-1,Samba footbal nowadays = let the opponent make the game #BRA #SRB #SRBbra #SERbra
8537,2018-06-27 19:50:24,['BRASER'],en,,,-1,RT @SirJadejaaaa: Neymar Should Actually Hold The Ball Tightly Between His Legs And  Roll Himself All The Way Inside The Goal Post. #BRASER…
8538,2018-06-27 19:50:24,"['copa2018', 'bra', 'prepara', 'BRAxSER', 'SERBRA']",pt,"São Paulo, Brasil",BRA,0,"RT @2018hexa: ALEMANHA ELIMINADA POR 2x0
BRASIL VENCENDO POR 2x0 

#copa2018 #bra #prepara #BRAxSER #SERBRA https://t.co/Uc9fdDHeKZ"
8539,2018-06-27 19:50:26,"['BRA', 'SERBRA']",fr,"Casablanca, Grand Casablanca",MAR,0,"RT @PSG_inside: #BRA
🇷🇸0⃣🆚2⃣🇧🇷 #SERBRA
⚽ 68' 

Ohhh le but 100% Parisien 💪 Coup de tête surpuissant de Thiago Silva sur un corner de @neyma…"
8540,2018-06-27 19:50:26,[],en,Over The Moon,,0,That's just wrong on many levels 😂 😂 😂 😂 https://t.co/WROe2WB76N
8541,2018-06-27 19:50:27,"['SERBRA', 'SRBBRA']",en,"Johannesburg, South Africa",ZAF,0,"RT @utkrsh4: Don't touch Neymar

#SERBRA #SRBBRA https://t.co/niX7f8k7gO"
8542,2018-06-27 19:50:28,"['BRA', 'WorldCup', 'SERBRA']",en,Greece,GRC,1,"Every time someone says that Neymar is #BRA best player, a Coutinho of this world dies in agony. What a waste of a player. #WorldCup #SERBRA"
8543,2018-06-27 19:50:29,"['SERBRA', 'SRBBRA']",en,"Hampstead, London.",GBR,0,"RT @utkrsh4: Don't touch Neymar

#SERBRA #SRBBRA https://t.co/niX7f8k7gO"
8544,2018-06-27 19:50:30,"['BRA', 'SERBRA']",fr,giovanna • tsilva • pdybala • jdraxler • l*,,0,"RT @PSG_inside: #BRA
🇷🇸0⃣🆚2⃣🇧🇷 #SERBRA
⚽ 68' 

Ohhh le but 100% Parisien 💪 Coup de tête surpuissant de Thiago Silva sur un corner de @neyma…"
8545,2018-06-27 19:50:30,"['rofl', 'SERBRA']",en,"Kraków, Polska",POL,1,RT @EuroGuyXX: #rofl during #SERBRA https://t.co/e6JxQkuuks
8546,2018-06-27 19:50:31,"['Basque', 'Bresilien', 'Bixente']",fr,"Ile-de-France, France",FRA,0,"""Vous parlez #Basque, vous parlez #Bresilien aujourd'hui #Bixente...""
MDR...
C'est le nom de ce commentateur?
Depui… https://t.co/WG7S2IT8zy"
8547,2018-06-27 19:50:32,[],fr,"Province de Moscou, Russie",,1,"RT @Statsdufoot: Buteurs brésiliens les plus âgés dans l'histoire de la Coupe du Monde:
Bebeto 34 ans et 137 jours
Thiago Silva 33 ans et 2…"
8548,2018-06-27 19:50:33,"['copa2018', 'bra', 'prepara', 'BRAxSER', 'SERBRA']",pt,,,0,"RT @2018hexa: ALEMANHA ELIMINADA POR 2x0
BRASIL VENCENDO POR 2x0 

#copa2018 #bra #prepara #BRAxSER #SERBRA https://t.co/Uc9fdDHeKZ"
8549,2018-06-27 19:50:34,"['SERBRA', 'SRBBRA']",en,hell,,0,"RT @utkrsh4: Don't touch Neymar

#SERBRA #SRBBRA https://t.co/niX7f8k7gO"
8550,2018-06-27 19:50:34,['SERBRA'],en,"Mumbai, India",IND,1,"Who do Brazil think they are, sticking to script and winning like a typical big team? Where's the drama? Ugh.

#SERBRA"
8551,2018-06-27 19:50:35,"['BRA', 'SERBRA']",en,"Oujda, Royaume du Maroc",MAR,0,"RT @PSG_English: #BRA
🇷🇸🆚🇧🇷 #SERBRA

PSG all over this goal, with @neymarjr serving the corner kick and @tsilva3 heading it home!!! 

#PSGW…"
8552,2018-06-27 19:50:36,['SERBRA'],fr,Villejuif,FRA,1,C’est chouette un match de foot sans interruption par la VAR #SERBRA
8553,2018-06-27 19:50:37,"['SERBRA', 'SRBBRA']",en,,,0,"RT @utkrsh4: Don't touch Neymar

#SERBRA #SRBBRA https://t.co/niX7f8k7gO"
8554,2018-06-27 19:50:37,"['copa2018', 'bra', 'prepara', 'BRAxSER', 'SERBRA']",pt,"São Paulo, Brasil",BRA,0,"RT @2018hexa: ALEMANHA ELIMINADA POR 2x0
BRASIL VENCENDO POR 2x0 

#copa2018 #bra #prepara #BRAxSER #SERBRA https://t.co/Uc9fdDHeKZ"
8555,2018-06-27 19:50:37,"['BRA', 'SERBRA']",fr,"Valenciennes, France",FRA,0,"RT @PSG_inside: #BRA
🇷🇸0⃣🆚2⃣🇧🇷 #SERBRA
⚽ 68' 

Ohhh le but 100% Parisien 💪 Coup de tête surpuissant de Thiago Silva sur un corner de @neyma…"
8556,2018-06-27 19:50:40,['SERBRA'],fr,Paris,USA,0,L’homme du match #SERBRA https://t.co/Xk3eDOeknM
8557,2018-06-27 19:50:43,"['SERBRA', 'R7naCopa']",pt,"São Paulo, Brasil",BRA,0,"Parabéns para o pessoal que criou a música ""olê, olê, olê, olê""... O estádio inteiro canta sem parar #SERBRA #R7naCopa"
8558,2018-06-27 19:50:45,"['BRA', 'SERBRA']",fr,Lycée Angellier ,,0,"RT @PSG_inside: #BRA
🇷🇸0⃣🆚2⃣🇧🇷 #SERBRA
⚽ 68' 

Ohhh le but 100% Parisien 💪 Coup de tête surpuissant de Thiago Silva sur un corner de @neyma…"
8559,2018-06-27 19:50:45,"['copa2018', 'bra', 'prepara', 'BRAxSER', 'SERBRA']",pt,Brasil,,0,"RT @2018hexa: ALEMANHA ELIMINADA POR 2x0
BRASIL VENCENDO POR 2x0 

#copa2018 #bra #prepara #BRAxSER #SERBRA https://t.co/Uc9fdDHeKZ"
8560,2018-06-27 19:50:45,"['copa2018', 'bra', 'prepara', 'BRAxSER', 'SERBRA']",pt,,,0,"RT @2018hexa: ALEMANHA ELIMINADA POR 2x0
BRASIL VENCENDO POR 2x0 

#copa2018 #bra #prepara #BRAxSER #SERBRA https://t.co/Uc9fdDHeKZ"
8561,2018-06-27 19:50:45,"['copa2018', 'bra', 'prepara', 'BRAxSER', 'SERBRA']",pt,"Salamanca, España",MEX,0,"RT @2018hexa: ALEMANHA ELIMINADA POR 2x0
BRASIL VENCENDO POR 2x0 

#copa2018 #bra #prepara #BRAxSER #SERBRA https://t.co/Uc9fdDHeKZ"
8562,2018-06-27 19:50:46,"['copa2018', 'bra', 'prepara', 'BRAxSER', 'SERBRA']",pt,"Minas Gerais, Brazil",BRA,0,"RT @2018hexa: TIROU O COUTINHO E NÃO FOI PRA COLOCAR O FIRMINO 

#copa2018 #bra #prepara #BRAxSER #SERBRA https://t.co/GSxZI597kW"
8563,2018-06-27 19:50:46,[],fr,"Rhône, Rhône-Alpes",,1,"RT @Le_Footoir: 🎁 GAGNEZ LE MAILLOT DE VOTRE CHOIX.
Plus que quelques heures pour jouer. Vous êtes désormais plus de 800 participants.

1⃣…"
8564,2018-06-27 19:50:48,"['SERBRA', 'SRBBRA']",en,"Harare, Zimbabwe",ZWE,0,"RT @utkrsh4: Don't touch Neymar

#SERBRA #SRBBRA https://t.co/niX7f8k7gO"
8565,2018-06-27 19:50:48,['SERBRA'],fr,,,0,RT @footmercato: Deuxième but brésilien signé Thiago Silva ! #SERBRA
8566,2018-06-27 19:50:50,['SERBRA'],fr,,,1,"Si j'étais Serbe, je serais fier de mon équipe. Ils lâchent rien, jusqu'au bout. Bravo! #SERBRA"
8567,2018-06-27 19:50:51,"['Lizarazu', 'SERBRA', 'SERBRE', 'LeMag', 'CM2018', 'EDS', 'rmcsport']",fr,,,0,#Lizarazu serait il un travestit dans une vie secrète?!  #SERBRA #SERBRE #LeMag #CM2018 #EDS  #rmcsport
8568,2018-06-27 19:50:51,['SERBRA'],fr,Dans ma maison,,0,#SERBRA et @tsilva3 redevint &lt;&lt; o monstro &gt;&gt;
8569,2018-06-27 19:50:52,"['WorldCup2018', 'SERBRA']",en,"East Anglia, England",,0,@UK_is_ONE Agreed. He's a total diving diva. #WorldCup2018 #SERBRA https://t.co/x4SR4qLbyy
8570,2018-06-27 19:50:53,"['AdFSports', 'SERBRA', 'SerbiaBrazil', 'WorldCup']",en,Nigeria,NGA,0,"#AdFSports 
There will be three additional minutes. [90']

#SERBRA #SerbiaBrazil #WorldCup"
