,created_at,hashtags,lang,location,locationBis,positivity,text
1153,2018-06-14 16:55:28,['RUSARA'],fr,Marseille - France,FRA,0,Une correction ! #RUSARA
1154,2018-06-14 16:55:29,['RUSARA'],fr,,,0,Match très serré ... #RUSARA
1155,2018-06-14 16:55:32,"['WorldCupRussia2018', 'RUSARA', 'Rus']",fr,"Tarn, Occitanie",,0,#WorldCupRussia2018 c'est partie avec le 1er match d'ouverture #RUSARA ⚽ 5-0 faudra compter avec les #Rus attention… https://t.co/nD20vlI9E2
1156,2018-06-14 16:55:33,"['manita', 'RUSKSA', 'RUSARA', 'WCRussia2018']",fr,Boulbi,,0,Comment dit-on #manita en russe ? #RUSKSA #RUSARA #WCRussia2018
1157,2018-06-14 16:55:33,"['RUSARA', 'CM2018']",fr,"Lille, France",FRA,-1,"Erratum, on veut en MP les fous furieux qui ont misé sur la manita ! #RUSARA #CM2018⁠ ⁠"
1158,2018-06-14 16:55:34,"['RUSARA', 'CM2018']",en,"Beauvais, France",FRA,0,Polololo Golovin MVP !!! 💫 #RUSARA #CM2018
1159,2018-06-14 16:55:35,['rusara'],fr,Le NOOOooord,,1,Pas mal ce jubilé Vladimir Poutine.  #rusara
1160,2018-06-14 16:55:35,"['RUSSAU', 'RUSARA', 'CDM2018']",fr,Dour,BEL,1,"Bon, à ce stade, c'est plus du laminage #RUSSAU #RUSARA #CDM2018"
1161,2018-06-14 16:55:36,"['Golovin', 'RUSARA', 'CDM2018', 'Russia2018']",fr,पुडुचेरी,,1,"Je saaavais que #Golovin allait marqué son but, troooop beau ce coup franc!! #RUSARA #CDM2018 #Russia2018"
1162,2018-06-14 16:55:37,['RUSARA'],fr,,,0,"Scénario de RÊVE ! Bravo messieurs, bravo gamin ! #RUSARA"
1163,2018-06-14 16:55:38,[],fr,Lille,FRA,1,"Dire que l’Arabie Saoudite est qualifié tranquille dans la zone Asie, vivement la coupe du monde à 48 pour voir des… https://t.co/TXid6OQE9K"
1164,2018-06-14 16:55:38,['RUSARA'],fr,"Haute-Normandie, France",FRA,0,"Bravo méssieu Poutine, j'offre 1 million à chacun de vos joueurs, comme ça Anne-Sophie Lapix aura raison 
#RUSARA https://t.co/LlIDmr6DA1"
1165,2018-06-14 16:55:39,"['RUS', 'RUSARA']",fr,France,FRA,1,Golovin qui offre le 5ème but de la #RUS sur coup-franc ! Le gardien saoudien en complètement à la rue ! 5️⃣-0️⃣ #RUSARA
1166,2018-06-14 16:55:41,"['CM2018', 'RUSARA']",fr,"Paris, France",USA,-1,Fin du match: Russie 5-0 Arabie saoudite.#CM2018 #RUSARA
1167,2018-06-14 16:55:42,"['Golovin', 'RUSKSA', 'RUSARA']",fr,La plus belle ville du monde.,,-1,"Ok #Golovin c'est du lourd !
#RUSKSA #RUSARA"
1168,2018-06-14 16:55:42,"['RUSARA', 'CM2018', 'RUSKSA']",fr,"Provins, France",FRA,0,#RUSARA #CM2018 #RUSKSA Poutine ses réactions a chaque but c'est un génie mdr 😂 😂😂 il va créer une crise politique entre les deux pays xd
1169,2018-06-14 16:55:42,['RUSARA'],fr,Paris,USA,-1,Mdr 5-0 bien mal #RUSARA
1170,2018-06-14 16:55:43,['RUSARA'],fr,"Rennes, France",FRA,0,Une branlée pour commencer #RUSARA
1171,2018-06-14 16:55:44,['RUSARA'],fr,"Jaunay-Clan, France",FRA,0,Golovin quel joueur 👐😲 #RUSARA https://t.co/dZLRKHfs08
1172,2018-06-14 16:55:44,[],fr,Planete Vegeta,,-1,"La dernière équipe à avoir battue 4-0 l’Arabie Saoudite à domicile lors d’une CDM était France 98, faites ce que vo… https://t.co/0zXrMx2a9K"
1173,2018-06-14 16:55:44,['RUSARA'],fr,"Nice, France",FRA,0,"Et ce coup-franc ! 5-0, 1 but et 2 passes dé pour Golovin. #RUSARA"
1174,2018-06-14 16:55:51,"['RUS', 'KSA']",fr,France,FRA,1,"La #RUS s’impose 5️⃣-0️⃣ contre l’#KSA en match d’ouverture de la Coupe du monde ! 
Score logique au vu du match du… https://t.co/zb62quLAOK"
1175,2018-06-14 16:55:55,['RUSARA'],fr,"Basse-Normandie, France",FRA,0,p’tite correction de la Russie pour commencer cette Coupe du Monde #RUSARA https://t.co/97ZMHvxAPC
1176,2018-06-14 16:55:56,['RUSARA'],fr,,,-1,Aucun des joueurs sur le terrain ne s'est roulé par terre comme un gigantesque fragile après un contact. Jamais vu ça. #RUSARA
1177,2018-06-14 16:55:59,['RUSARA'],fr,,,-1,Ils en ont mis 5 et pas des moindres ...  #RUSARA
1178,2018-06-14 16:56:00,[],fr,,,1,La Russie c’est bon putain c’est loin d’être nul bon après faut respirer pcq en face c’est vraiment  0 l’Arabie sao… https://t.co/yqwdhFLbCz
1179,2018-06-14 16:56:03,"['CDM18', 'RUSARA']",fr,Gagny,FRA,0,"Mdr s’ils se font poutrer avec humiliation comme ça par la Russie, j’ose pas imaginer le carnage contre l’Uruguay #CDM18 #RUSARA"
1180,2018-06-14 16:56:06,"['WorldCup2018', 'RUSARA']",en,,,1,"I always enjoy free kick goals 🔥
#WorldCup2018 #RUSARA"
1181,2018-06-14 16:56:07,['RUSARA'],fr,"Paris, France",USA,0,Ah ouais le carnage bien fait pour vos gueules les saoudiens !! #RUSARA
1182,2018-06-14 16:56:09,"['RUSKSA', 'RUSARA']",fr,Fawcett City,,-1,"Ptdddrrr ce match c'était un massacre, même Freeza qui tue Krilin c'etait pas aussi violent 😭😭😭😭 #RUSKSA #RUSARA"
1183,2018-06-14 16:56:10,['RUSARA'],fr,,,1,"Ils sont chauds les Russes!
5-0 d'entrée avec 3 buts magnifiques!
#RUSARA"
1184,2018-06-14 16:56:11,['RUSARA'],fr,,,1,#RUSARA J'ai trouvé ce match plus passionnant durant le temps additionnel que durant les 90 min précédentes.
1185,2018-06-14 16:56:12,['RUSARA'],fr,"Epinay-sur-Seine, France",FRA,1,5-0 c’est tres grave ca svoit Poutine il les a menacé d’aller au goulag si ils perdaient #RUSARA
1186,2018-06-14 16:56:13,['RUSARA'],fr,#Ajamaislespremiers,,0,"RT @GuillaumeTarpi: Et ce coup-franc ! 5-0, 1 but et 2 passes dé pour Golovin. #RUSARA"
1187,2018-06-14 16:56:14,['RUSARA'],fr,#Ajamaislespremiers,,0,RT @GuillaumeTarpi: Ce but ! Énorme #RUSARA
1188,2018-06-14 16:56:16,['RUSARA'],en,"Rio de Janeiro, Brésil",,0,@jheyraud @OM_Officiel golovin golovin golovin svppppppppppppp #RUSARA
1189,2018-06-14 16:56:16,"['Mondiali2018', 'RUSARA']",fr,,,0,Le gardien d’Arabie Saoudites #Mondiali2018 #RUSARA https://t.co/WiFgYmB2Jl
1190,2018-06-14 16:56:18,"['RUSARS', 'RUSKSA', 'RUSARA']",fr,France,FRA,0,Golovin il va coûter 60 millions d’un coup #RUSARS #RUSKSA #RUSARA
1191,2018-06-14 16:56:19,['RUSARA'],fr,,,1,Les russes ils gagnent le premier match de la coupe du monde dans leur pays et ça lâche juste un petit sourire #RUSARA
1192,2018-06-14 16:56:20,"['RUSARA', 'RUSKSA', 'CDM2018']",fr,Dunkerque,FRA,1,Belle entrée en matière du pays organisateur ! 5-0 l'addition est plus que salée #RUSARA #RUSKSA #CDM2018
1193,2018-06-14 16:56:22,['RUSARA'],fr,,,0,Les Saoudiens ils ont pas attendus le Ftor pour déguster aujourd’hui....#RUSARA
1194,2018-06-14 16:56:23,['RUSARA'],fr,,,1,#RUSARA et bien si tous les matchs sont aussi riche en but on va s'éclater.
1195,2018-06-14 16:56:23,['rusara'],fr,,,1,RT @LeGrandDruide: Pas mal ce jubilé Vladimir Poutine.  #rusara
1196,2018-06-14 16:56:25,"['RUSARA', 'CM2018', 'RUSKSA']",fr,,,0,RT @DeMolJonathan: #RUSARA #CM2018 #RUSKSA Poutine ses réactions a chaque but c'est un génie mdr 😂 😂😂 il va créer une crise politique entre…
1197,2018-06-14 16:56:27,['RUSARA'],fr,Paris,USA,1,"- Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1198,2018-06-14 16:56:27,['RUSARA'],fr,,,0,5-0 pour le match d’ouverture 😭🇷🇺 #RUSARA
1199,2018-06-14 16:56:28,['RUSARA'],fr,"Centre, Cameroon",CMR,1,Quel coup franc de Golovin #RUSARA
1200,2018-06-14 16:56:29,"['RUSKSA', 'RUSARA', 'CM2018', 'RUS']",fr,,,1,"""Bon, Prince, maintenant qu'on vous a pinés 5-0, on peut parler pétrole ?""
#RUSKSA #RUSARA #CM2018 #RUS https://t.co/cgS7ZAgRTj"
1201,2018-06-14 16:56:31,"['RUSKSA', 'WordCup2018', 'RUSARA']",fr,,,1,Gagné 5-0 et se faire éliminé des le premier tour ? C'est peut être ce qui attend la Russie  #RUSKSA #WordCup2018 #RUSARA
1202,2018-06-14 16:56:32,"['Worldcup2018Russia', 'RUSARA']",en,[Sarcelles-Nador-Medine],,0,"Mais GOLOVIN?!! 😱😱😱😱😱
#Worldcup2018Russia #RUSARA"
1203,2018-06-14 16:56:34,"['RUSARA', 'Worldcup2018Russia']",fr,"Amiens, France",FRA,0,Golovin ne signes pas à Monaco bro #RUSARA #Worldcup2018Russia
1204,2018-06-14 16:56:34,['RUSARA'],fr,"Marseille, France",FRA,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1205,2018-06-14 16:56:35,['RUSARA'],fr,"Normandie/Occitanie , France",FRA,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1206,2018-06-14 16:56:37,"['RUSARA', 'WorldCupRussia2018']",fr,,,0,"#RUSARA🥂😂🤣😘
Putain la vache quelle ouverture #WorldCupRussia2018"
1207,2018-06-14 16:56:37,[],fr,"Montpellier, France",FRA,1,L’Arabie Saoudite pour mettre le Hajj à 5000 euros ils sont très forts mais pour jouer au foot il n’y a plus person… https://t.co/iKzmOv7EXK
1208,2018-06-14 16:56:37,['RUSARA'],fr,Marseille,FRA,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1209,2018-06-14 16:56:38,"['RUSARA', 'RUS']",fr,Brive la Gaillarde. France,FRA,1,C'est dur pour l'Arabie Saoudite mais magnifique coup franc de Golovin #RUSARA #RUS
1210,2018-06-14 16:56:38,['RUSARA'],fr,"Marseille, France",FRA,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1211,2018-06-14 16:56:39,['RUSARA'],fr,,,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1212,2018-06-14 16:56:40,['RUSARA'],fr,"Hauts-de-Seine, Ile-de-France",FRA,0,#RUSARA La sensation que Golovin va être une attraction de cette coupe du monde
1213,2018-06-14 16:56:41,['RUSARA'],fr,"Miami Beach, FL",USA,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1214,2018-06-14 16:56:42,['RUSARA'],fr,[Sarcelles-Nador-Medine],,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1215,2018-06-14 16:56:44,['RUSARA'],fr,,,0,"La coupe du monde qui commence déjà par une enculade, ça promet #RUSARA"
1216,2018-06-14 16:56:44,['RUSARA'],fr,Valenciennes ,FRA,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1217,2018-06-14 16:56:46,"['CM2018', 'RUSARA']",fr,,,-1,OK... Monaco était sur Golovin avant la Coupe du monde? Game over désormais. Dommage! #CM2018 #RUSARA
1218,2018-06-14 16:56:47,"['RUSARA', 'CM2018']",fr,,,0,"RT @LegroinDeNimes: Bordel, le type veut se barrer de Russie!
Cet extérieur est un message codé, de source sûre.
#RUSARA #CM2018"
1219,2018-06-14 16:56:47,"['CM2018', 'RUSKSA']",fr,Countea de Nissa,,0,"Hé bien comme quoi, la #CM2018 nous rappelle d'entrée qu'il ne faut jamais présumer d'une rencontre. 

Un #RUSKSA s… https://t.co/KhFWsLc7PS"
1220,2018-06-14 16:56:48,['RUSARA'],fr,78/14,,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1221,2018-06-14 16:56:48,['RUSARA'],fr,"Essonne, Ile-de-France",FRA,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1222,2018-06-14 16:56:49,"['RUSARS', 'RUSKSA', 'RUSARA']",fr,Janelle ❤,,0,RT @Mayembo_: Golovin il va coûter 60 millions d’un coup #RUSARS #RUSKSA #RUSARA
1223,2018-06-14 16:56:51,['RUSARA'],fr,"Paris, France",USA,0,C’est ce qu’on appelle bien entamer son mondial #RUSARA
1224,2018-06-14 16:56:52,['RUSARA'],fr,"Ile-de-France, France",FRA,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1225,2018-06-14 16:56:53,['RUSARA'],fr,,,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1226,2018-06-14 16:56:54,['RUSARA'],fr,,,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1227,2018-06-14 16:56:57,[],fr,Villedieu - Granville - Caen,AUS,1,Bon ben pas déçu par les russes qui ont joué à leur vrai niveau (c'est rare) face à des saoudiens qui n'auront jama… https://t.co/NKaPLD2On1
1228,2018-06-14 16:56:59,['RUSARA'],fr,"Saint-Eloy-de-Gy, France",FRA,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1229,2018-06-14 16:57:01,['rusara'],fr,Conflans-Sainte-Honorine,FRA,1,#rusara ça pique ! si l'Arabie Saoudite à fini devant l'Australie dans son groupe de qualification pour la coupe du… https://t.co/cRYcHAacCE
1230,2018-06-14 16:57:01,['RUSARA'],fr,"Nord-Pas-de-Calais, France",FRA,0,"5-0, la @FIFAWorldCup commence très bien 😍😍 #RUSARA"
1231,2018-06-14 16:57:01,"['CDM18', 'WM2018', 'RUSARA']",fr,,,1,Golovin punit les arabes sur un coup-franc Russie 5-0 arabie saoudite #CDM18 #WM2018 #RUSARA https://t.co/EQj7Spmm9B
1232,2018-06-14 16:57:02,['RUSARA'],fr,Charleville-Mézières / Reims,FRA,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1233,2018-06-14 16:57:02,"['RUSARA', 'CM2018', 'LeFoot']",fr,"Beauvais, France",FRA,1,Elle commence très fort cette Coupe du Monde !! 🔥🔥⚽️❤️ #RUSARA #CM2018 #LeFoot❤️
1234,2018-06-14 16:57:03,['RUSARA'],fr,,,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1235,2018-06-14 16:57:04,['RUSARA'],fr,"Valenciennes, France",FRA,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1236,2018-06-14 16:57:05,['RUSARA'],fr,Tournois du Pouvoir ,,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1237,2018-06-14 16:57:05,"['Mondiali2018', 'RUSARA']",fr,Università di Perugia Italy,,0,RT @YohGbd: Le gardien d’Arabie Saoudites #Mondiali2018 #RUSARA https://t.co/WiFgYmB2Jl
1238,2018-06-14 16:57:07,['RUSARA'],fr,Paris 15,USA,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1239,2018-06-14 16:57:07,"['WorldCup', 'RUSARA']",fr,BFA - CAD,,0,"Cheryshev , la preuve que la vie te donne toujours une seconde chance. #WorldCup #RUSARA"
1240,2018-06-14 16:57:07,"['CM2018', 'RUSARA']",fr,IDF,,-1,RT @EricHuet12: OK... Monaco était sur Golovin avant la Coupe du monde? Game over désormais. Dommage! #CM2018 #RUSARA
1241,2018-06-14 16:57:07,['RUSARA'],fr,,,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1242,2018-06-14 16:57:08,['RUSARA'],fr,,,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1243,2018-06-14 16:57:08,['RUSARA'],fr,France,FRA,1,Putain même sakho pouvait arrêter le coup franc #RUSARA
1244,2018-06-14 16:57:09,"['RUSKSA', 'RUSARA', 'RUSARS']",fr,,,0,L’homme du match de #RUSKSA #RUSARA #RUSARS ?
1245,2018-06-14 16:57:10,['RUSARA'],fr,Paris 19,USA,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1246,2018-06-14 16:57:10,['RUSARA'],fr,,,0,#RUSARA jveut pas sous estimé l'Arabie saoudite mais je croit que leur cdm va s'arrête au phase de poule
1247,2018-06-14 16:57:12,"['CM2018', 'RUSARA']",fr,"Strasbourg, Alsace",FRA,1,5-0 sur le match d’ouverture avec des buts magnifiques elle répond déjà à toutes nos attentes cette #CM2018⁠ ⁠ 😍 #RUSARA
1248,2018-06-14 16:57:13,['RUSARA'],fr,,,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1249,2018-06-14 16:57:14,['RUSARA'],fr,Hondschoote Zoo,,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1250,2018-06-14 16:57:15,['RUSARA'],fr,"Lille, France",FRA,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1251,2018-06-14 16:57:16,['RUSARA'],fr,,,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1252,2018-06-14 16:57:18,"['WorldCupRussia2018', 'RUSARA', 'Rus']",fr,"#Tarn, Occitanie ",,0,RT @MazetAmigoniJ: #WorldCupRussia2018 c'est partie avec le 1er match d'ouverture #RUSARA ⚽ 5-0 faudra compter avec les #Rus attention à ce…
1253,2018-06-14 16:57:18,['RUSARA'],fr,"Paris, France",USA,0,Ohlàlà #RUSARA
1254,2018-06-14 16:57:18,['RUSARA'],fr,93,,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1255,2018-06-14 16:57:19,"['RUSARS', 'RUSKSA', 'RUSARA']",fr,,,0,RT @Mayembo_: Golovin il va coûter 60 millions d’un coup #RUSARS #RUSKSA #RUSARA
1256,2018-06-14 16:57:21,['RUSARA'],fr,"Vendée, Pays de la Loire",,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1257,2018-06-14 16:57:22,[],fr,"Montpellier, France",FRA,1,L’Arabie Saoudite pour mettre le Hajj à 5000 euros ils sont très forts mais pour jouer au foot il n’y a plus person… https://t.co/UBj1hAVHBm
1258,2018-06-14 16:57:22,['RUSARA'],fr,,,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1259,2018-06-14 16:57:24,"['buteurs', 'football', 'Worldcup2018Russia']",fr,Dmmworld,,1,"Merci grand marabout @Lepsyfouuu ! https://t.co/DGYZGECKWc
#buteurs #football #Worldcup2018Russia"
1260,2018-06-14 16:57:25,['RUSARA'],fr,"Bernay, France",FRA,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1261,2018-06-14 16:57:26,['RUSARA'],fr,,,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1262,2018-06-14 16:57:26,['RUSARA'],fr,Bordeaux - Agen,FRA,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1263,2018-06-14 16:57:26,['RUSARA'],en,"Lyon,Madrid⚽️   ₩₩E",FRA,0,Golovin homme du match #RUSARA
1264,2018-06-14 16:57:28,['RUSARA'],fr,,,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1265,2018-06-14 16:57:28,['RUSARA'],fr,Paris 18,USA,0,Obligé Daddy Poutine est venu les menacer « vous marquez ou goulag » #RUSARA https://t.co/itWdYp4Sjo
1266,2018-06-14 16:57:29,['RUSARA'],fr,,,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1267,2018-06-14 16:57:31,['RUSARA'],fr,Marseille,FRA,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1268,2018-06-14 16:57:31,['RUSARA'],fr,,,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1269,2018-06-14 16:57:31,"['worldcup2018', 'CDM18']",fr,"Bogotá, D.C., Colombia",COL,1,Nan mais l’Arabie peut dire adieu de la coupe du monde 🤦🏽‍♂️👀 premier match de poule-&gt; 5-0  #worldcup2018 #CDM18… https://t.co/QKmUQLt8aT
1270,2018-06-14 16:57:32,['RUSARA'],fr,Regarde derière toi,,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1271,2018-06-14 16:57:34,['RUSARA'],fr,"Rennes, France",FRA,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1272,2018-06-14 16:57:34,['RUSARA'],fr,"Clichy, France",FRA,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1273,2018-06-14 16:57:34,['RUSARA'],fr,,,-1,"MDRRR 😂 Golovin c’est vraiment un crack mais de ouf 2 passes D, 1 but #RUSARA"
1274,2018-06-14 16:57:35,[],fr,"Lyon, France",FRA,1,"1er match et Golovine est déjà passé hors budget pour un club français je pense 😆5-0, bonne rouste pour commencer.… https://t.co/SBSsW82dQX"
1275,2018-06-14 16:57:38,['RUSARA'],fr,"Woerth, France",FRA,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1276,2018-06-14 16:57:39,['RUSARA'],fr, Paris ,USA,1,"- C’est bon vous pouvez les relâcher 

#RUSARA https://t.co/YC1Ri1RCRG"
1277,2018-06-14 16:57:40,['RUSARA'],fr,"Millas, France",FRA,1,#RUSARA une purge qui se finit par 2 très beaux buts.... c'est la COUPE DU MONDE BORDEEEEEL
1278,2018-06-14 16:57:41,['RUSARA'],fr,France,FRA,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1279,2018-06-14 16:57:41,"['RUSARA', 'CM2018']",fr,,,0,5-0 pour la russie ptdrr même Poutine il en revient pas les gars #RUSARA #CM2018
1280,2018-06-14 16:57:42,['RUSARA'],fr,france,,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1281,2018-06-14 16:57:42,['RUSARA'],fr,,,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1282,2018-06-14 16:57:45,['RUSARA'],fr,"Milan, Lombardie",,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1283,2018-06-14 16:57:46,['RUSARA'],fr,Wa No Kuni,,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1284,2018-06-14 16:57:47,['RUSARA'],fr,,,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1285,2018-06-14 16:57:47,['RUSARA'],fr,Ici,,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1286,2018-06-14 16:57:47,['Golovin'],fr,Villers-sur-Mer,,1,"#Golovin c très très très fort 💪 
Quand avant le match tu le joue homme du match sur @UnibetFrance c la folie 🤙👌👏… https://t.co/DybuJrRf4I"
1287,2018-06-14 16:57:48,['RUSARA'],fr,"Lyon, France",FRA,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1288,2018-06-14 16:57:49,"['RUSARS', 'RUSKSA', 'RUSARA']",fr,Strasghetto,,0,RT @Mayembo_: Golovin il va coûter 60 millions d’un coup #RUSARS #RUSKSA #RUSARA
1289,2018-06-14 16:57:49,['RUSARA'],fr,Genosha,,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1290,2018-06-14 16:57:52,['RUSARA'],fr,Les Ténèbres ,,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1291,2018-06-14 16:57:53,['RUSARA'],fr,,,0,#RUSARA et c'est le 5 ème but de l'homme du match Alexandr Golovin https://t.co/Y3d8fNTdNL
1292,2018-06-14 16:57:53,['RUSARA'],fr,,,0,"RT @GuillaumeTarpi: Et ce coup-franc ! 5-0, 1 but et 2 passes dé pour Golovin. #RUSARA"
1293,2018-06-14 16:57:55,[],fr,"Essonne, Ile-de-France",FRA,1,"A ce point là y a plus que la manette, tu passe carrément sous la table aller retour https://t.co/05MhPHJdGm"
1294,2018-06-14 16:57:57,['RUSARA'],fr,"Avignon, France",FRA,0,La coupe du monde commence bien ! Ils ont fait le boulot les russes #RUSARA
1295,2018-06-14 16:57:58,['RUSARA'],fr,Lili,,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1296,2018-06-14 16:57:59,['RUSARA'],fr,"Nancy, France",FRA,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1297,2018-06-14 16:58:01,['RUSARA'],fr,Senegal,SEN,0,RT @SrhZhr: Obligé Daddy Poutine est venu les menacer « vous marquez ou goulag » #RUSARA https://t.co/itWdYp4Sjo
1298,2018-06-14 16:58:03,['RUSARA'],fr,"Lille, France",FRA,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1299,2018-06-14 16:58:04,['RUSARA'],fr,"Paris, Vitry-Sur-Seine",USA,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1300,2018-06-14 16:58:05,['RUSARA'],fr,Valenciennes,FRA,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1301,2018-06-14 16:58:06,['RUSARA'],fr,,,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
1302,2018-06-14 16:58:06,['RUSARA'],fr,Paris ,USA,1,"RT @WinamaxSport: - Pose la manette et fais un sourire, khoya. #RUSARA https://t.co/WWZl7Q9p5E"
