,created_at,hashtags,lang,location,locationBis,positivity,text
108,2018-06-17 15:09:29,"['BRASWI', 'Nati']",fr,"Pecquencourt, France",FRA,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
109,2018-06-17 15:09:30,['Brazil'],en,Belgium,BEL,-1,Today #Brazil play their first game at the FIFA World Cup 2018 ⚽️! We saw some crazy 😜 Brazilian football skills wh… https://t.co/NcnwNmrXIN
110,2018-06-17 15:09:39,"['BRASWI', 'Nati']",fr,"Paris, France",FRA,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
111,2018-06-17 15:10:37,"['Brazil', 'Switzerland', 'BRA', 'SUI', 'WorldCup', 'Dream11']",en,,,1,"RT @fantasygamerpro: #Brazil vs #Switzerland
#BRA vs #SUI
#WorldCup

#Dream11
Brazil can keep clean sheet today. You can't take both Shaqir…"
112,2018-06-17 15:10:37,"['BRASWI', 'Nati']",fr,Bretagne,,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
113,2018-06-17 15:11:06,['JeuCiné'],fr,"Bayeux, France",FRA,1,"RT @PronosoftSite: [#JeuCiné] 🇧🇷 Brésil - Suisse 🇨🇭

2 places de cinéma à gagner en trouvant le score exact ! 2 gagnants tirés au sort RT&amp;F…"
114,2018-06-17 15:11:43,"['Brazil', 'Switzerland', 'BRA', 'SUI', 'WorldCup', 'Dream11']",en,"Qadian, India",IND,1,"RT @fantasygamerpro: #Brazil vs #Switzerland
#BRA vs #SUI
#WorldCup

#Dream11
Brazil can keep clean sheet today. You can't take both Shaqir…"
115,2018-06-17 15:12:04,"['BRASWI', 'TeamParieur']",pt,"Bayeux, France",FRA,0,@PronosoftSite #BRASWI 3-0 double de Neymar !! #TeamParieur
116,2018-06-17 15:12:07,"['BRASWI', 'Nati']",fr,,,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
117,2018-06-17 15:13:00,"['BRASWI', 'Nati']",fr,"Midi-Pyrénées, France",FRA,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
118,2018-06-17 15:13:22,"['BRASWI', 'Nati']",fr,St Raphaël / Nice,FRA,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
119,2018-06-17 15:13:42,['JeuCiné'],fr,,,1,"RT @PronosoftSite: [#JeuCiné] 🇧🇷 Brésil - Suisse 🇨🇭

2 places de cinéma à gagner en trouvant le score exact ! 2 gagnants tirés au sort RT&amp;F…"
120,2018-06-17 15:14:01,"['WorldCup', 'WorldCup2018', 'Russia2018', 'CopadelMundo', 'Rusia2018', 'CRCSER', 'GERMEX', 'BRASWI', 'Neymar']",en,,,0,"Tips. We have it all.

#WorldCup #WorldCup2018 #Russia2018 #CopadelMundo #Rusia2018 #CRCSER #GERMEX #BRASWI #Neymar… https://t.co/CNXCKww9eJ"
121,2018-06-17 15:15:07,"['BRASWI', 'Nati']",fr,,,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
122,2018-06-17 15:15:07,"['BRASWI', 'Nati']",fr,France,FRA,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
123,2018-06-17 15:15:10,"['BRASWI', 'Nati']",fr,,,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
124,2018-06-17 15:15:09,"['Brazil', 'Switzerland', 'BRA', 'SUI', 'WorldCup', 'BRASWI', 'Dream11', 'FifaWorldCup2018']",en,India,IND,0,"#Brazil vs #Switzerland
#BRA vs #SUI
#WorldCup

#BRASWI
Brazil Starting 11. Playing XI

#Dream11
#FifaWorldCup2018… https://t.co/lOOnQGuyck"
125,2018-06-17 15:15:17,"['BRASWI', 'Nati']",fr,"Brignoles, France",FRA,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
126,2018-06-17 15:15:43,['JeuCiné'],fr,"Ile-de-France, France",FRA,1,"RT @PronosoftSite: [#JeuCiné] 🇧🇷 Brésil - Suisse 🇨🇭

2 places de cinéma à gagner en trouvant le score exact ! 2 gagnants tirés au sort RT&amp;F…"
127,2018-06-17 15:16:05,"['WorldCup', 'BRASWI', 'GERMEX']",fr,"Orlando, FL",USA,1,"RT @pommepomme24: Bonjour à tous,
Très beau match ce soir, Brésil/Suisse🍹 mais avant ça... Allemagne /Mexique 🥊
#WorldCup #BRASWI #GERMEX #…"
128,2018-06-17 15:16:15,"['BRASWI', 'Nati']",fr,IPANEMA,,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
129,2018-06-17 15:16:16,"['BRASWI', 'Nati']",fr,,,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
130,2018-06-17 15:16:47,['BRASWI'],fr,"Ile-de-France, France",FRA,0,@PronosoftSite Allez Bresil 4-1suisse #BRASWI
131,2018-06-17 15:16:58,"['BRASWI', 'Nati']",fr,"Athis-Mons, France",FRA,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
132,2018-06-17 15:17:51,"['BRASWI', 'Nati']",fr,"Finistère, Bretagne",,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
133,2018-06-17 15:18:37,[],en,"Nottingham, England",GBR,1,"RT @Jonnyhibberd: Russia has built an impressive new stadium in Rostov where Brazil will play Switzerland today. 

Just 200km west of here…"
134,2018-06-17 15:19:46,"['BRASUI', 'Hitzfeld']",de,Europe,,0,"Wollen Sie bei #BRASUI mitreden, haben aber das @Blickch-Warm-up mit  Ottmar #Hitzfeld verpasst? Kein Problem! Noch… https://t.co/DCmcwrj4lV"
135,2018-06-17 15:20:53,"['BRASUI', 'Hitzfeld']",de,Europe,,0,"Wollen Sie bei #BRASUI mitreden, haben aber das @Blickch-Warm-up mit Ottmar #Hitzfeld verpasst? Kein Problem! Noch… https://t.co/iOEsEpkqwB"
136,2018-06-17 15:20:57,"['Brazil', 'Switzerland', 'BRA', 'SUI', 'WorldCup', 'BRASWI', 'Dream11', 'FifaWorldCup2018']",en,Vadodara-Gujarat-India,,0,"RT @fantasygamerpro: #Brazil vs #Switzerland
#BRA vs #SUI
#WorldCup

#BRASWI
Brazil Starting 11. Playing XI

#Dream11
#FifaWorldCup2018
#Ha…"
137,2018-06-17 15:21:16,"['BRASWI', 'Nati']",fr,,,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
138,2018-06-17 15:21:37,"['WorldCup18', 'BRA', 'SWI', 'BRASWI', 'sport_widget']",en,worlds,,1,"Now 

On #WorldCup18 

#BRA⁠ ⁠⁠ ⁠Rt. 🔁
 ⁠#SWI⁠ ⁠ ⁠⁠ ⁠like❤️
#BRASWI
What do you think 😎

Enjoy with #sport_widget… https://t.co/YK3gCc5Fjt"
139,2018-06-17 15:21:54,"['BRASWI', 'Nati']",fr,"Ducey, France",FRA,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
140,2018-06-17 15:22:40,"['CokeScoreChallenge', 'BRASWI']",en,South Africa,ZAF,0,#CokeScoreChallenge Brazil 3 - 1 Switzerland  #BRASWI https://t.co/YSbP4gjgD8
141,2018-06-17 15:22:53,[],en,Europe,,1,"RT @Jonnyhibberd: Russia has built an impressive new stadium in Rostov where Brazil will play Switzerland today. 

Just 200km west of here…"
142,2018-06-17 15:23:03,"['BRASWI', 'Nati']",fr,,,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
143,2018-06-17 15:23:26,"['BRASWI', 'Nati']",fr,,,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
144,2018-06-17 15:23:32,"['BRASWI', 'Nati']",fr,"Génissac, France",FRA,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
145,2018-06-17 15:24:00,"['Brazil', 'Switzerland', 'BRA', 'SUI', 'WorldCup', 'BRASWI', 'Dream11', 'FifaWorldCup2018']",en,"St Louis, MO",,0,"RT @fantasygamerpro: #Brazil vs #Switzerland
#BRA vs #SUI
#WorldCup

#BRASWI
Brazil Starting 11. Playing XI

#Dream11
#FifaWorldCup2018
#Ha…"
146,2018-06-17 15:24:19,"['BRASWI', 'Nati']",fr,"Metz, France ",FRA,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
147,2018-06-17 15:25:03,"['BRASWI', 'Nati']",fr,,,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
148,2018-06-17 15:25:35,"['GERMEX', 'BRASWI']",en,Young Fuckin Rich Nigga ,,-1,@RTM_Malaysia tak ada live game #GERMEX #BRASWI ? https://t.co/44zvHCyXRE
149,2018-06-17 15:25:37,"['BRASWI', 'Nati']",fr,"Auvergne, France",FRA,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
150,2018-06-17 15:25:57,"['BRASUI', 'Hitzfeld']",de,Switzerland,CHE,0,"RT @vinzgreiner: Wollen Sie bei #BRASUI mitreden, haben aber das @Blickch-Warm-up mit Ottmar #Hitzfeld verpasst? Kein Problem! Noch schnell…"
151,2018-06-17 15:25:58,[],en,"Houston, TX",USA,1,"Today we’re at Pitch 25 Beer Park excited to watch TWO great games, Mexico vs Germany and Brazil vs Switzerland! Co… https://t.co/xSuTU4PbeA"
152,2018-06-17 15:26:20,"['BRASWI', 'Nati']",fr,,,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
153,2018-06-17 15:26:32,"['BRASWI', 'Nati']",fr,"Bordeaux, France",FRA,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
154,2018-06-17 15:26:34,"['BRASWI', 'Nati']",fr,,,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
155,2018-06-17 15:26:57,"['BRASWI', 'Nati']",fr,"Bayeux, France",FRA,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
156,2018-06-17 15:27:07,"['BRASWI', 'Nati']",fr,,,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
157,2018-06-17 15:27:07,[],fr,BOURGES,FRA,0,J'espère qu'ils pourront poser quelques problèmes aux Brésiliens... https://t.co/taJdrPdrFY
158,2018-06-17 15:27:14,"['BRASWI', 'Nati']",fr,BOURGES,FRA,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
159,2018-06-17 15:27:26,"['BRASWI', 'Nati']",fr,,,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
160,2018-06-17 15:27:40,['JeuCiné'],fr,,,1,"RT @PronosoftSite: [#JeuCiné] 🇧🇷 Brésil - Suisse 🇨🇭

2 places de cinéma à gagner en trouvant le score exact ! 2 gagnants tirés au sort RT&amp;F…"
161,2018-06-17 15:28:34,[],es,,,0,"Germany 1,mexico 1 https://t.co/7rxex0pXDc"
162,2018-06-17 15:28:44,"['BRASWI', 'Nati']",fr,,,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
163,2018-06-17 15:28:57,"['BRASWI', 'Nati']",fr,,,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
164,2018-06-17 15:30:04,"['BRASWI', 'Nati']",fr,,,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
165,2018-06-17 15:30:06,"['BRASWI', 'Nati']",fr,"Angers, France",FRA,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
166,2018-06-17 15:30:21,[],en,"London, UK",GBR,1,"25/1 Brazil to beat Switzerland (until 7pm) ⚽️🏆

New Customers can get Brazil at an enhanced 25/1 to beat Switzerla… https://t.co/4unnB8KXWE"
167,2018-06-17 15:30:45,"['BRASWI', 'Nati']",fr,"Reims, France",FRA,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
168,2018-06-17 15:30:48,"['BRASWI', 'Nati']",fr,"Nord-Pas-de-Calais, France",FRA,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
169,2018-06-17 15:31:15,"['BRASWI', 'Nati']",fr,"Rodez, France",FRA,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
170,2018-06-17 15:31:16,"['BRASWI', 'Nati']",fr,"Cagnes-sur-Mer, France",FRA,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
171,2018-06-17 15:31:24,[],en,"Birmingham, England.",USA,-1,"RT @TheWolfBham: Remember that we’re showing every game of the World Cup.
Costa Rica🇨🇷 v Serbia 🇷🇸- 1pm
Germany 🇩🇪 v Mexico 🇲🇽- 4pm
Brazil…"
172,2018-06-17 15:31:57,"['BRASWI', 'Nati']",fr,"GTAV, FIFA 18, FORNITE...",,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
173,2018-06-17 15:32:02,[],en,The Best Place To Get Tips,,1,"Join betfair and you can back Brazil to beat Switzerland at a HUGE 25/1 tonight!

Claim it here &gt;&gt;&gt;… https://t.co/9tlBrWu6h7"
174,2018-06-17 15:32:05,"['BRASWI', 'Nati']",fr,Lisieux,FRA,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
175,2018-06-17 15:32:44,"['BRASWI', 'Nati']",fr,"Fresnes, France",FRA,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
176,2018-06-17 15:33:20,['JeuCiné'],fr,"Cagnes-sur-Mer, France",FRA,1,"RT @PronosoftSite: [#JeuCiné] 🇧🇷 Brésil - Suisse 🇨🇭

2 places de cinéma à gagner en trouvant le score exact ! 2 gagnants tirés au sort RT&amp;F…"
177,2018-06-17 15:33:29,"['BRASWI', 'Nati']",fr,,,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
178,2018-06-17 15:34:04,"['BRASWI', 'Nati']",fr,,,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
179,2018-06-17 15:34:08,['WorldCup2018'],en,United Kingdom,GBR,0,"Bookmakers are giving away millions during #WorldCup2018 
Visit https://t.co/ExaSZleBD4 to see the selection of bes… https://t.co/6wVRIYmRWF"
180,2018-06-17 15:34:35,"['Rostov', 'WorldCup', 'BRASWI']",en,"Sydney, New South Wales",CAN,0,Brazilian and Swiss fans arriving to the stadium #Rostov #WorldCup ⚽ #BRASWI https://t.co/3riKLTyvXN
181,2018-06-17 15:35:16,"['BRASWI', 'Nati']",fr,,,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
182,2018-06-17 15:36:10,"['BRASWI', 'Nati']",fr,Saint Remy de Provence,,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
183,2018-06-17 15:36:14,"['BRASWI', 'Nati']",fr,,,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
184,2018-06-17 15:37:06,"['BRASWI', 'Nati']",fr,Orange Vélodrome,,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
185,2018-06-17 15:37:23,"['BRASWI', 'Nati']",fr,"Lille, France",FRA,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
186,2018-06-17 15:37:38,"['BRASWI', 'Nati']",fr,"Benfeld, France",FRA,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
187,2018-06-17 15:40:15,"['BRASWI', 'Nati']",fr,,,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
188,2018-06-17 15:40:30,"['BRASWI', 'Nati']",fr,"Le Mans, France",FRA,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
189,2018-06-17 15:40:31,"['BRASWI', 'Nati']",fr,France,FRA,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
190,2018-06-17 15:40:58,"['BRASWI', 'Nati']",fr,,,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
191,2018-06-17 15:41:04,"['BRASWI', 'Nati']",fr,,,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
192,2018-06-17 15:41:13,"['BRASWI', 'Nati']",fr,,,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
193,2018-06-17 15:41:16,['JeuCiné'],fr,"Nord-Pas-de-Calais, France",FRA,1,"RT @PronosoftSite: [#JeuCiné] 🇧🇷 Brésil - Suisse 🇨🇭

2 places de cinéma à gagner en trouvant le score exact ! 2 gagnants tirés au sort RT&amp;F…"
194,2018-06-17 15:41:44,"['BRASWI', 'Nati']",fr,La Yaute,,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
195,2018-06-17 15:43:12,"['BRASWI', 'Nati']",fr,"Nancy, France",FRA,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
196,2018-06-17 15:43:17,"['BRASWI', 'Nati']",fr,,,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
197,2018-06-17 15:43:18,"['BRASWI', 'Nati']",fr,"Picardie, France",FRA,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
198,2018-06-17 15:43:24,"['BRASWI', 'Nati']",fr,,,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
199,2018-06-17 15:43:48,"['BRASWI', 'TeamParieur']",fr,"Nord-Pas-de-Calais, France",FRA,0,@PronosoftSite 1-2 pour la Suisse #BRASWI #TeamParieur
200,2018-06-17 15:44:35,"['BRA', 'SUI']",en,,,1,"RT @parschain: Let’s bring nations together!,Join us! 

#BRA  vs.#SUI : what will the final score be?
-2000 Pars for the first correct pred…"
201,2018-06-17 15:44:41,['سرج_يا_فارس_اللطام'],en,Algeria 🇩🇿,DZA,1,"Listen to the best cover of the year 2018 @Houcine_Benhadj      
#سرج_يا_فارس_اللطام 
link:(link:… https://t.co/NbLe3a13PM"
202,2018-06-17 15:45:40,"['25DaysofEngland', '2018worldcup', 'englandfc', 'threelions']",en,London to Chicago,USA,0,"Day 4/25: England 1988

https://t.co/9soR3mbJxC

#25DaysofEngland #2018worldcup #englandfc #threelions⁠ ⁠… https://t.co/chvcFovPnL"
203,2018-06-17 15:47:30,"['BRASWI', 'Nati']",fr,,,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
204,2018-06-17 15:47:33,"['BRASWI', 'Nati']",fr,,,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
