Age,Country,Description,Link,Name,Position,Firstname,Lastname
32,Espagne,"One of the world’s finest central defenders, a status he has cemented in recent years, Sergio Ramos is a survivor of the Spain team that won UEFA EURO 2008 and then completed a golden era for Spanish football by lifting the FIFA World Cup™ in 2010 and retaining their European title two years later.",https://api.fifa.com/api/v1/picture/players/2018fwc/216814_sq-300_jpg?allowDefaultPicture=true,SERGIO RAMOS,Defender,Sergio,Ramos
32,Espagne,"Nacho Monreal has been given a second opportunity with the national team. After winning his first cap in 2009 and forming part of the _Roja_ squad that finished runners-up at the FIFA Confederations Cup Brazil 2013, the Arsenal left-back slipped out of national team reckoning for three years.",https://api.fifa.com/api/v1/picture/players/2018fwc/299369_sq-300_jpg?allowDefaultPicture=true,NACHO MONREAL,Defender,Nacho,Monreal
29,Espagne,Jordi Alba’s switch from a wide attacking role to left-back has boosted his career and earned him an international call-up.,https://api.fifa.com/api/v1/picture/players/2018fwc/306954_sq-300_jpg?allowDefaultPicture=true,JORDI ALBA,Defender,Jordi,Alba
29,Espagne,"The son of Carles Busquets, who played in goal for Barcelona in the 1990s, Sergio Busquets has played a key tactical role for Spain since making his international debut in April 2009.",https://api.fifa.com/api/v1/picture/players/2018fwc/303034_sq-300_jpg?allowDefaultPicture=true,SERGIO BUSQUETS,Midfielder,Sergio,Busquets
34,Espagne,"The scorer of the most important goal in the history of Spanish football, in the Final at South Africa 2010, Andres Iniesta is preparing for the last FIFA World Cup™ of his career.",https://api.fifa.com/api/v1/picture/players/2018fwc/183857_sq-300_jpg?allowDefaultPicture=true,ANDRES INIESTA,Midfielder,Andres,Iniesta
23,Espagne,"A hugely versatile midfielder, Saul Niguez was the first debutant of Julen Lopetegui’s Spain tenure, winning his maiden cap in the former head coach’s first game in charge, against Belgium.",https://api.fifa.com/api/v1/picture/players/2018fwc/369190_sq-300_jpg?allowDefaultPicture=true,SAUL,Midfielder,Saul,
26,Espagne,"Jorge Resurreccion, better known as Koke, is a perfect fit for Spain’s possession-based game. Accustomed to operating as an inverted wide midfielder at Atletico Madrid, he can also slot into the centre, if need be.",https://api.fifa.com/api/v1/picture/players/2018fwc/313410_sq-300_jpg?allowDefaultPicture=true,KOKE,Midfielder,Koke,
27,Espagne,"After missing Brazil 2014 with a serious knee injury, Thiago Alcantara will head to Russia in peak form and fitness.",https://api.fifa.com/api/v1/picture/players/2018fwc/375512_sq-300_jpg?allowDefaultPicture=true,THIAGO,Midfielder,Thiago,
22,Espagne,"The Real Madrid midfielder is a forward at heart and can play anywhere in attack, both down the middle and on the flank, where he is perhaps at his most effective, especially when cutting inside.",https://api.fifa.com/api/v1/picture/players/2018fwc/400715_sq-300_jpg?allowDefaultPicture=true,MARCO ASENSIO,Midfielder,Marco,Asensio
26,Espagne,"A creative and stylish presence on the pitch, Isco is a skilful dribbler with an eye for a pinpoint pass. Boasting superb vision, he possesses the gifts Spain need to break down the packed defences they will invariably come up against at the world finals.",https://api.fifa.com/api/v1/picture/players/2018fwc/313374_sq-300_jpg?allowDefaultPicture=true,ISCO,Midfielder,Isco,
27,Espagne,"Rodrigo Moreno has just enjoyed the most prolific season of his career. The focal point of the Valencia attack, he can also operate out wide. A strong and direct runner, Moreno can shoot with either foot and also has a gift for creating space for his fellow forwards.",https://api.fifa.com/api/v1/picture/players/2018fwc/337175_sq-300_jpg?allowDefaultPicture=true,RODRIGO,Forward,Rodrigo,
26,Espagne,"A skilful operator in midfield, the right-footed Lucas Vazquez also offers plenty of options up front, and was used extensively by Zinedine Zidane at Real Madrid this season.",https://api.fifa.com/api/v1/picture/players/2018fwc/400713_sq-300_jpg?allowDefaultPicture=true,LUCAS VAZQUEZ,Forward,Lucas,Vazquez
30,Espagne,"The leading Spanish goalscorer in La Liga this season, Iago Aspas is a versatile performer, who can operate as an out-and-out striker, in a withdrawn role, or out wide.",https://api.fifa.com/api/v1/picture/players/2018fwc/402138_sq-300_jpg?allowDefaultPicture=true,IAGO ASPAS,Forward,Iago,Aspas
29,Espagne,"Former Spain coach Julen Lopetegui showed his faith in the Brazilian-born forward, who has the ability to take on any defence single-handedly.",https://api.fifa.com/api/v1/picture/players/2018fwc/367920_sq-300_jpg?allowDefaultPicture=true,DIEGO COSTA,Forward,Diego,Costa
32,Espagne,"A sublime passer of the ball, devilish dribbler and inspired finisher, David Silva is one of Spain’s match winners.",https://api.fifa.com/api/v1/picture/players/2018fwc/200176_sq-300_jpg?allowDefaultPicture=true,DAVID SILVA,Forward,David,Silva
